 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26.11.2025    Time:  15:11:27
 Units: L = cm   , T = hours, M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     453.0000  0.00000E+00  0.00000E+00 -0.59081E-08  0.00000E+00 -0.16989E-01 -0.21870E+01  0.00000E+00 -0.21875E+01  0.00000E+00  0.10915E+01 -0.11563E+03  0.00000E+00  0.67483E+02  0.00000E+00  0.00000E+00  0.75881E+02  0.59265E+01  0.37390E+01   1118  0.00000E+00      0.000
     454.0000  0.00000E+00  0.00000E+00 -0.15047E-07  0.00000E+00 -0.14120E-01 -0.21870E+01  0.00000E+00 -0.21875E+01  0.00000E+00  0.10774E+01 -0.11524E+03  0.00000E+00  0.68150E+02  0.00000E+00  0.00000E+00  0.75867E+02  0.59265E+01  0.37390E+01   1119  0.00000E+00      0.000
     455.0000  0.00000E+00  0.00000E+00 -0.82655E-08  0.00000E+00 -0.17411E-01 -0.21870E+01  0.00000E+00 -0.21875E+01  0.00000E+00  0.10599E+01 -0.11505E+03  0.00000E+00  0.67350E+02  0.00000E+00  0.00000E+00  0.75850E+02  0.59265E+01  0.37390E+01   1120  0.00000E+00      0.000
     456.0000  0.00000E+00  0.00000E+00  0.11962E-07  0.00000E+00 -0.18038E-01 -0.21870E+01  0.00000E+00 -0.21875E+01  0.00000E+00  0.10419E+01 -0.11496E+03  0.00000E+00  0.67117E+02  0.00000E+00  0.00000E+00  0.75831E+02  0.59265E+01  0.37390E+01   1121  0.00000E+00      0.000
     457.0000  0.00000E+00  0.00000E+00  0.58617E-08  0.00000E+00 -0.17357E-01 -0.21870E+01  0.00000E+00 -0.21875E+01  0.00000E+00  0.10246E+01 -0.11494E+03  0.00000E+00  0.67167E+02  0.00000E+00  0.00000E+00  0.75814E+02  0.59265E+01  0.37390E+01   1122  0.00000E+00      0.000
     458.0000  0.00000E+00  0.00000E+00  0.21046E-08  0.00000E+00 -0.15923E-01 -0.21870E+01  0.00000E+00 -0.21875E+01  0.00000E+00  0.10086E+01 -0.11497E+03  0.00000E+00  0.67442E+02  0.00000E+00  0.00000E+00  0.75798E+02  0.59265E+01  0.37390E+01   1123  0.00000E+00      0.000
     459.0000  0.00000E+00  0.00000E+00  0.42601E-08  0.00000E+00 -0.15679E-01 -0.21870E+01  0.00000E+00 -0.21875E+01  0.00000E+00  0.99295E+00 -0.11504E+03  0.00000E+00  0.67458E+02  0.00000E+00  0.00000E+00  0.75783E+02  0.59265E+01  0.37390E+01   1124  0.00000E+00      0.000
     460.0000  0.00000E+00  0.00000E+00 -0.30959E-07  0.00000E+00 -0.14911E-01 -0.21870E+01  0.00000E+00 -0.21875E+01  0.00000E+00  0.97804E+00 -0.11515E+03  0.00000E+00  0.67608E+02  0.00000E+00  0.00000E+00  0.75768E+02  0.59265E+01  0.37390E+01   1125  0.00000E+00      0.000
     461.0000  0.00000E+00  0.00000E+00 -0.36598E-08  0.00000E+00 -0.14873E-01 -0.21870E+01  0.00000E+00 -0.21875E+01  0.00000E+00  0.96316E+00 -0.11527E+03  0.00000E+00  0.67583E+02  0.00000E+00  0.00000E+00  0.75753E+02  0.59265E+01  0.37390E+01   1126  0.00000E+00      0.000
     462.0000  0.00000E+00  0.00000E+00  0.35165E-07  0.00000E+00 -0.15404E-01 -0.21870E+01  0.00000E+00 -0.21875E+01  0.00000E+00  0.94776E+00 -0.11541E+03  0.00000E+00  0.67408E+02  0.00000E+00  0.00000E+00  0.75737E+02  0.59265E+01  0.37390E+01   1127  0.00000E+00      0.000
     463.0000  0.00000E+00  0.00000E+00 -0.59663E-08  0.00000E+00 -0.14323E-01 -0.21870E+01  0.00000E+00 -0.21875E+01  0.00000E+00  0.93344E+00 -0.11556E+03  0.00000E+00  0.67608E+02  0.00000E+00  0.00000E+00  0.75723E+02  0.59265E+01  0.37390E+01   1128  0.00000E+00      0.000
     464.0000  0.27430E-02  0.00000E+00  0.27430E-02  0.00000E+00 -0.13048E-01 -0.21843E+01  0.00000E+00 -0.21847E+01  0.00000E+00  0.92039E+00 -0.11687E+03  0.00000E+00  0.67883E+02  0.00000E+00  0.00000E+00  0.75707E+02  0.59265E+01  0.37417E+01   1129  0.00000E+00      0.000
     465.0000  0.80420E-02  0.00000E+00  0.80420E-02  0.00000E+00 -0.12413E-01 -0.21762E+01  0.00000E+00 -0.21767E+01  0.00000E+00  0.90798E+00 -0.11977E+03  0.00000E+00  0.68033E+02  0.00000E+00  0.00000E+00  0.75687E+02  0.59265E+01  0.37498E+01   1130  0.00000E+00      0.000
     466.0000  0.12793E-01  0.00000E+00  0.12793E-01  0.00000E+00 -0.14291E-01 -0.21634E+01  0.00000E+00 -0.21639E+01  0.00000E+00  0.89369E+00 -0.12352E+03  0.00000E+00  0.67558E+02  0.00000E+00  0.00000E+00  0.75660E+02  0.59265E+01  0.37626E+01   1131  0.00000E+00      0.000
     467.0000  0.16672E-01  0.00000E+00  0.16672E-01  0.00000E+00 -0.15687E-01 -0.21467E+01  0.00000E+00 -0.21472E+01  0.00000E+00  0.87800E+00 -0.12779E+03  0.00000E+00  0.67133E+02  0.00000E+00  0.00000E+00  0.75627E+02  0.59265E+01  0.37792E+01   1132  0.00000E+00      0.000
     468.0000  0.19415E-01  0.00000E+00  0.19415E-01  0.00000E+00 -0.12870E-01 -0.21273E+01  0.00000E+00 -0.21278E+01  0.00000E+00  0.86513E+00 -0.13209E+03  0.00000E+00  0.67708E+02  0.00000E+00  0.00000E+00  0.75595E+02  0.59265E+01  0.37987E+01   1133  0.00000E+00      0.000
     469.0000  0.20835E-01  0.00000E+00  0.20835E-01  0.00000E+00 -0.13384E-01 -0.21065E+01  0.00000E+00 -0.21070E+01  0.00000E+00  0.85175E+00 -0.13603E+03  0.00000E+00  0.67542E+02  0.00000E+00  0.00000E+00  0.75561E+02  0.59265E+01  0.38195E+01   1134  0.00000E+00      0.000
     470.0000  0.20835E-01  0.00000E+00  0.20835E-01  0.00000E+00 -0.13690E-01 -0.20857E+01  0.00000E+00 -0.20861E+01  0.00000E+00  0.83806E+00 -0.13924E+03  0.00000E+00  0.67417E+02  0.00000E+00  0.00000E+00  0.75526E+02  0.59265E+01  0.38403E+01   1135  0.00000E+00      0.000
     471.0000  0.19415E-01  0.00000E+00  0.19415E-01  0.00000E+00 -0.11876E-01 -0.20662E+01  0.00000E+00 -0.20667E+01  0.00000E+00  0.82618E+00 -0.14136E+03  0.00000E+00  0.67792E+02  0.00000E+00  0.00000E+00  0.75495E+02  0.59265E+01  0.38597E+01   1136  0.00000E+00      0.000
     472.0000  0.16672E-01  0.00000E+00  0.16672E-01  0.00000E+00 -0.96493E-02 -0.20496E+01  0.00000E+00 -0.20500E+01  0.00000E+00  0.81653E+00 -0.14216E+03  0.00000E+00  0.68325E+02  0.00000E+00  0.00000E+00  0.75469E+02  0.59265E+01  0.38764E+01   1137  0.00000E+00      0.000
     473.0000  0.12793E-01  0.00000E+00  0.12793E-01  0.00000E+00 -0.95773E-02 -0.20368E+01  0.00000E+00 -0.20372E+01  0.00000E+00  0.80695E+00 -0.14152E+03  0.00000E+00  0.68383E+02  0.00000E+00  0.00000E+00  0.75446E+02  0.59265E+01  0.38892E+01   1138  0.00000E+00      0.000
     474.0000  0.80420E-02  0.00000E+00  0.80420E-02  0.00000E+00 -0.10042E-01 -0.20287E+01  0.00000E+00 -0.20292E+01  0.00000E+00  0.79691E+00 -0.13950E+03  0.00000E+00  0.68292E+02  0.00000E+00  0.00000E+00  0.75428E+02  0.59265E+01  0.38973E+01   1139  0.00000E+00      0.000
     475.0000  0.27430E-02  0.00000E+00  0.27430E-02  0.00000E+00 -0.76013E-02 -0.20260E+01  0.00000E+00 -0.20265E+01  0.00000E+00  0.78931E+00 -0.13628E+03  0.00000E+00  0.68892E+02  0.00000E+00  0.00000E+00  0.75418E+02  0.59265E+01  0.39000E+01   1140  0.00000E+00      0.000
     476.0000  0.00000E+00  0.00000E+00  0.17928E-07  0.00000E+00 -0.73753E-02 -0.20260E+01  0.00000E+00 -0.20265E+01  0.00000E+00  0.78193E+00 -0.13352E+03  0.00000E+00  0.69000E+02  0.00000E+00  0.00000E+00  0.75411E+02  0.59265E+01  0.39000E+01   1141  0.00000E+00      0.000
     477.0000  0.00000E+00  0.00000E+00  0.15134E-07  0.00000E+00 -0.67483E-02 -0.20260E+01  0.00000E+00 -0.20265E+01  0.00000E+00  0.77519E+00 -0.13194E+03  0.00000E+00  0.69208E+02  0.00000E+00  0.00000E+00  0.75404E+02  0.59265E+01  0.39000E+01   1142  0.00000E+00      0.000
     478.0000  0.00000E+00  0.00000E+00 -0.58790E-08  0.00000E+00 -0.56956E-02 -0.20260E+01  0.00000E+00 -0.20265E+01  0.00000E+00  0.76949E+00 -0.13078E+03  0.00000E+00  0.69517E+02  0.00000E+00  0.00000E+00  0.75398E+02  0.59265E+01  0.39000E+01   1143  0.00000E+00      0.000
     479.0000  0.00000E+00  0.00000E+00  0.79744E-08  0.00000E+00 -0.34396E-02 -0.20260E+01  0.00000E+00 -0.20265E+01  0.00000E+00  0.76605E+00 -0.12994E+03  0.00000E+00  0.70150E+02  0.00000E+00  0.00000E+00  0.75395E+02  0.59265E+01  0.39000E+01   1144  0.00000E+00      0.000
     480.0000  0.00000E+00  0.00000E+00  0.20285E-07  0.00000E+00 -0.28126E-02 -0.20260E+01  0.00000E+00 -0.20265E+01  0.00000E+00  0.76324E+00 -0.12928E+03  0.00000E+00  0.70425E+02  0.00000E+00  0.00000E+00  0.75392E+02  0.59265E+01  0.39000E+01   1145  0.00000E+00      0.000
     481.0000  0.00000E+00  0.00000E+00 -0.13373E-07  0.00000E+00 -0.22511E-02 -0.20260E+01  0.00000E+00 -0.20265E+01  0.00000E+00  0.76099E+00 -0.12875E+03  0.00000E+00  0.70683E+02  0.00000E+00  0.00000E+00  0.75390E+02  0.59265E+01  0.39000E+01   1146  0.00000E+00      0.000
     482.0000  0.00000E+00  0.00000E+00  0.56461E-08  0.00000E+00 -0.15946E-02 -0.20260E+01  0.00000E+00 -0.20265E+01  0.00000E+00  0.75939E+00 -0.12833E+03  0.00000E+00  0.70958E+02  0.00000E+00  0.00000E+00  0.75388E+02  0.59265E+01  0.39000E+01   1147  0.00000E+00      0.000
     483.0000  0.00000E+00  0.00000E+00  0.72469E-08  0.00000E+00 -0.25048E-03 -0.20260E+01  0.00000E+00 -0.20265E+01  0.00000E+00  0.75914E+00 -0.12799E+03  0.00000E+00  0.71408E+02  0.00000E+00  0.00000E+00  0.75388E+02  0.59265E+01  0.39000E+01   1148  0.00000E+00      0.000
     484.0000  0.00000E+00  0.00000E+00 -0.10841E-07  0.00000E+00  0.11378E-02 -0.20260E+01  0.00000E+00 -0.20265E+01  0.00000E+00  0.76028E+00 -0.12770E+03  0.00000E+00  0.71892E+02  0.00000E+00  0.00000E+00  0.75389E+02  0.59265E+01  0.39000E+01   1149  0.00000E+00      0.000
     485.0000  0.00000E+00  0.00000E+00  0.29104E-09  0.00000E+00  0.72198E-03 -0.20260E+01  0.00000E+00 -0.20265E+01  0.00000E+00  0.76100E+00 -0.12746E+03  0.00000E+00  0.71942E+02  0.00000E+00  0.00000E+00  0.75390E+02  0.59265E+01  0.39000E+01   1150  0.00000E+00      0.000
     486.0000  0.00000E+00  0.00000E+00  0.12951E-07  0.00000E+00  0.83658E-03 -0.20260E+01  0.00000E+00 -0.20265E+01  0.00000E+00  0.76184E+00 -0.12727E+03  0.00000E+00  0.72092E+02  0.00000E+00  0.00000E+00  0.75390E+02  0.59265E+01  0.39000E+01   1151  0.00000E+00      0.000
     487.0000  0.00000E+00  0.00000E+00 -0.16160E-07  0.00000E+00 -0.61884E-03 -0.20260E+01  0.00000E+00 -0.20265E+01  0.00000E+00  0.76122E+00 -0.12711E+03  0.00000E+00  0.71825E+02  0.00000E+00  0.00000E+00  0.75390E+02  0.59265E+01  0.39000E+01   1152  0.00000E+00      0.000
     488.0000 -0.95422E-01  0.00000E+00 -0.95422E-01  0.00000E+00  0.10838E-02 -0.21214E+01  0.00000E+00 -0.21219E+01  0.00000E+00  0.76258E+00 -0.88857E+02  0.00000E+00  0.72325E+02  0.00000E+00  0.00000E+00  0.75487E+02  0.60255E+01  0.39036E+01   1162  0.00000E+00      0.000
     489.0000 -0.39510E-01  0.00000E+00 -0.39510E-01  0.00000E+00  0.15324E-02 -0.21609E+01  0.00000E+00 -0.21614E+01  0.00000E+00  0.76437E+00 -0.94102E+02  0.00000E+00  0.72550E+02  0.00000E+00  0.00000E+00  0.75528E+02  0.60755E+01  0.39141E+01   1172  0.00000E+00      0.000
     490.0000  0.16686E-01  0.00000E+00  0.16687E-01  0.00000E+00  0.11427E-02 -0.21442E+01  0.00000E+00 -0.21447E+01  0.00000E+00  0.76563E+00 -0.11299E+03  0.00000E+00  0.72550E+02  0.00000E+00  0.00000E+00  0.75512E+02  0.60755E+01  0.39308E+01   1175  0.00000E+00      0.000
     491.0000  0.21746E-01  0.00000E+00  0.21746E-01  0.00000E+00  0.57136E-03 -0.21225E+01  0.00000E+00 -0.21229E+01  0.00000E+00  0.76625E+00 -0.12236E+03  0.00000E+00  0.72475E+02  0.00000E+00  0.00000E+00  0.75491E+02  0.60755E+01  0.39525E+01   1177  0.00000E+00      0.000
     492.0000  0.25324E-01  0.00000E+00  0.25324E-01  0.00000E+00  0.19646E-03 -0.20972E+01  0.00000E+00 -0.20976E+01  0.00000E+00  0.76649E+00 -0.13055E+03  0.00000E+00  0.72425E+02  0.00000E+00  0.00000E+00  0.75466E+02  0.60755E+01  0.39778E+01   1179  0.00000E+00      0.000
     493.0000  0.27176E-01  0.00000E+00  0.27176E-01  0.00000E+00 -0.10641E-02 -0.20700E+01  0.00000E+00 -0.20704E+01  0.00000E+00  0.76542E+00 -0.13733E+03  0.00000E+00  0.72133E+02  0.00000E+00  0.00000E+00  0.75438E+02  0.60755E+01  0.40050E+01   1180  0.00000E+00      0.000
     494.0000 -0.37824E-01  0.00000E+00 -0.37824E-01  0.00000E+00 -0.45021E-03 -0.21078E+01  0.00000E+00 -0.21083E+01  0.00000E+00  0.76501E+00 -0.11085E+03  0.00000E+00  0.72283E+02  0.00000E+00  0.00000E+00  0.75475E+02  0.61405E+01  0.40322E+01   1190  0.00000E+00      0.000
     495.0000  0.10324E-01  0.00000E+00  0.10324E-01  0.00000E+00  0.14571E-03 -0.20975E+01  0.00000E+00 -0.20980E+01  0.00000E+00  0.76524E+00 -0.12356E+03  0.00000E+00  0.72458E+02  0.00000E+00  0.00000E+00  0.75465E+02  0.61555E+01  0.40575E+01   1193  0.00000E+00      0.000
     496.0000  0.21746E-01  0.00000E+00  0.21746E-01  0.00000E+00 -0.94136E-03 -0.20758E+01  0.00000E+00 -0.20762E+01  0.00000E+00  0.76429E+00 -0.13271E+03  0.00000E+00  0.72217E+02  0.00000E+00  0.00000E+00  0.75443E+02  0.61555E+01  0.40792E+01   1195  0.00000E+00      0.000
     497.0000  0.16686E-01  0.00000E+00  0.16686E-01  0.00000E+00 -0.32743E-03 -0.20591E+01  0.00000E+00 -0.20595E+01  0.00000E+00  0.76399E+00 -0.13552E+03  0.00000E+00  0.72367E+02  0.00000E+00  0.00000E+00  0.75426E+02  0.61555E+01  0.40959E+01   1197  0.00000E+00      0.000
     498.0000  0.10490E-01  0.00000E+00  0.10489E-01  0.00000E+00  0.75636E-03 -0.20486E+01  0.00000E+00 -0.20490E+01  0.00000E+00  0.76474E+00 -0.13502E+03  0.00000E+00  0.72667E+02  0.00000E+00  0.00000E+00  0.75416E+02  0.61555E+01  0.41064E+01   1198  0.00000E+00      0.000
     499.0000  0.35778E-02  0.00000E+00  0.35778E-02  0.00000E+00 -0.15684E-02 -0.20450E+01  0.00000E+00 -0.20455E+01  0.00000E+00  0.76317E+00 -0.13265E+03  0.00000E+00  0.72125E+02  0.00000E+00  0.00000E+00  0.75411E+02  0.61555E+01  0.41100E+01   1199  0.00000E+00      0.000
     500.0000  0.00000E+00  0.00000E+00  0.58208E-08  0.00000E+00  0.21856E-02 -0.20450E+01  0.00000E+00 -0.20455E+01  0.00000E+00  0.76536E+00 -0.13033E+03  0.00000E+00  0.73067E+02  0.00000E+00  0.00000E+00  0.75413E+02  0.61555E+01  0.41100E+01   1200  0.00000E+00      0.000
     501.0000  0.00000E+00  0.00000E+00 -0.19616E-07  0.00000E+00  0.10969E-02 -0.20450E+01  0.00000E+00 -0.20455E+01  0.00000E+00  0.76646E+00 -0.12929E+03  0.00000E+00  0.72875E+02  0.00000E+00  0.00000E+00  0.75414E+02  0.61555E+01  0.41100E+01   1201  0.00000E+00      0.000
     502.0000  0.00000E+00  0.00000E+00 -0.14552E-09  0.00000E+00  0.12180E-02 -0.20450E+01  0.00000E+00 -0.20455E+01  0.00000E+00  0.76767E+00 -0.12858E+03  0.00000E+00  0.72975E+02  0.00000E+00  0.00000E+00  0.75415E+02  0.61555E+01  0.41100E+01   1202  0.00000E+00      0.000
     503.0000  0.00000E+00  0.00000E+00  0.15134E-08  0.00000E+00 -0.61557E-03 -0.20450E+01  0.00000E+00 -0.20455E+01  0.00000E+00  0.76706E+00 -0.12813E+03  0.00000E+00  0.72550E+02  0.00000E+00  0.00000E+00  0.75415E+02  0.61555E+01  0.41100E+01   1203  0.00000E+00      0.000
     504.0000  0.00000E+00  0.00000E+00 -0.16531E-07  0.00000E+00 -0.21447E-03 -0.20450E+01  0.00000E+00 -0.20455E+01  0.00000E+00  0.76684E+00 -0.12780E+03  0.00000E+00  0.72650E+02  0.00000E+00  0.00000E+00  0.75414E+02  0.61555E+01  0.41100E+01   1204  0.00000E+00      0.000
     505.0000  0.00000E+00  0.00000E+00 -0.12398E-07  0.00000E+00  0.99866E-04 -0.20450E+01  0.00000E+00 -0.20455E+01  0.00000E+00  0.76694E+00 -0.12756E+03  0.00000E+00  0.72733E+02  0.00000E+00  0.00000E+00  0.75415E+02  0.61555E+01  0.41100E+01   1205  0.00000E+00      0.000
     506.0000  0.00000E+00  0.00000E+00  0.46857E-08  0.00000E+00 -0.12590E-02 -0.20450E+01  0.00000E+00 -0.20455E+01  0.00000E+00  0.76569E+00 -0.12737E+03  0.00000E+00  0.72408E+02  0.00000E+00  0.00000E+00  0.75413E+02  0.61555E+01  0.41100E+01   1206  0.00000E+00      0.000
     507.0000  0.00000E+00  0.00000E+00 -0.30021E-07  0.00000E+00  0.37491E-03 -0.20450E+01  0.00000E+00 -0.20455E+01  0.00000E+00  0.76606E+00 -0.12722E+03  0.00000E+00  0.72808E+02  0.00000E+00  0.00000E+00  0.75414E+02  0.61555E+01  0.41100E+01   1207  0.00000E+00      0.000
     508.0000 -0.17000E-01  0.00000E+00 -0.17000E-01  0.00000E+00  0.31761E-03 -0.20620E+01  0.00000E+00 -0.20625E+01  0.00000E+00  0.76646E+00 -0.11880E+03  0.00000E+00  0.72833E+02  0.00000E+00  0.00000E+00  0.75431E+02  0.61725E+01  0.41100E+01   1217  0.00000E+00      0.000
     509.0000  0.00000E+00  0.00000E+00 -0.73342E-08  0.00000E+00 -0.11902E-02 -0.20620E+01  0.00000E+00 -0.20625E+01  0.00000E+00  0.76519E+00 -0.12330E+03  0.00000E+00  0.72467E+02  0.00000E+00  0.00000E+00  0.75430E+02  0.61725E+01  0.41100E+01   1220  0.00000E+00      0.000
     510.0000 -0.60000E-02  0.00000E+00 -0.60000E-02  0.00000E+00  0.40601E-03 -0.20680E+01  0.00000E+00 -0.20685E+01  0.00000E+00  0.76573E+00 -0.12128E+03  0.00000E+00  0.72867E+02  0.00000E+00  0.00000E+00  0.75436E+02  0.61785E+01  0.41100E+01   1230  0.00000E+00      0.000
     511.0000 -0.40000E-01  0.00000E+00 -0.40000E-01  0.00000E+00  0.21070E-02 -0.21080E+01  0.00000E+00 -0.21085E+01  0.00000E+00  0.76810E+00 -0.10615E+03  0.00000E+00  0.73358E+02  0.00000E+00  0.00000E+00  0.75479E+02  0.62185E+01  0.41100E+01   1240  0.00000E+00      0.000
     512.0000 -0.15518E+00  0.00000E+00 -0.15518E+00  0.00000E+00  0.10232E-02 -0.22632E+01  0.00000E+00 -0.22636E+01  0.00000E+00  0.76916E+00 -0.66169E+02  0.00000E+00  0.73158E+02  0.00000E+00  0.00000E+00  0.75635E+02  0.63745E+01  0.41108E+01   1250  0.00000E+00      0.000
     513.0000 -0.10260E+00  0.00000E+00 -0.10260E+00  0.00000E+00  0.17419E-02 -0.23658E+01  0.00000E+00 -0.23662E+01  0.00000E+00  0.77105E+00 -0.64830E+02  0.00000E+00  0.73383E+02  0.00000E+00  0.00000E+00  0.75739E+02  0.64795E+01  0.41132E+01   1260  0.00000E+00      0.000
     514.0000 -0.71186E-01  0.00000E+00 -0.71186E-01  0.00000E+00  0.36672E-03 -0.24370E+01  0.00000E+00 -0.24374E+01  0.00000E+00  0.77138E+00 -0.66904E+02  0.00000E+00  0.73075E+02  0.00000E+00  0.00000E+00  0.75811E+02  0.65545E+01  0.41170E+01   1270  0.00000E+00      0.000
     515.0000 -0.11603E+00  0.00000E+00 -0.11603E+00  0.00000E+00  0.72034E-04 -0.25530E+01  0.00000E+00 -0.25535E+01  0.00000E+00  0.77143E+00 -0.55180E+02  0.00000E+00  0.73000E+02  0.00000E+00  0.00000E+00  0.75927E+02  0.66755E+01  0.41220E+01   1280  0.00000E+00      0.000
     516.0000 -0.12121E+00  0.00000E+00 -0.12121E+00  0.00000E+00 -0.52552E-03 -0.26742E+01  0.00000E+00 -0.26747E+01  0.00000E+00  0.77085E+00 -0.49341E+02  0.00000E+00  0.72842E+02  0.00000E+00  0.00000E+00  0.76048E+02  0.68025E+01  0.41278E+01   1283  0.00000E+00      0.000
     517.0000 -0.93788E-01  0.00000E+00 -0.93788E-01  0.00000E+00 -0.18009E-03 -0.27680E+01  0.00000E+00 -0.27685E+01  0.00000E+00  0.77068E+00 -0.50197E+02  0.00000E+00  0.72917E+02  0.00000E+00  0.00000E+00  0.76141E+02  0.69025E+01  0.41340E+01   1293  0.00000E+00      0.000
     518.0000 -0.41179E+00  0.00000E+00 -0.41179E+00  0.00000E+00 -0.87587E-03 -0.31798E+01  0.00000E+00 -0.31802E+01  0.00000E+00  0.76973E+00 -0.10752E+02  0.00000E+00  0.72733E+02  0.00000E+00  0.00000E+00  0.76552E+02  0.73205E+01  0.41402E+01   1303  0.00000E+00      0.000
     519.0000 -0.25212E-01  0.00000E+00 -0.25212E-01  0.00000E+00 -0.32710E-02 -0.32050E+01  0.00000E+00 -0.32055E+01  0.00000E+00  0.76616E+00 -0.41486E+02  0.00000E+00  0.72075E+02  0.00000E+00  0.00000E+00  0.76574E+02  0.73515E+01  0.41460E+01   1313  0.00000E+00      0.000
     520.0000 -0.41003E+00  0.00000E+00 -0.41003E+00  0.00000E+00 -0.39619E-02 -0.36150E+01  0.00000E+00 -0.36155E+01  0.00000E+00  0.76195E+00 -0.61889E+01  0.00000E+00  0.71800E+02  0.00000E+00  0.00000E+00  0.76980E+02  0.77665E+01  0.41510E+01   1323  0.00000E+00      0.000
     521.0000  0.38140E-02  0.00000E+00  0.38140E-02  0.00000E+00 -0.45169E-02 -0.36112E+01  0.00000E+00 -0.36117E+01  0.00000E+00  0.75724E+00 -0.37815E+02  0.00000E+00  0.71567E+02  0.00000E+00  0.00000E+00  0.76971E+02  0.77665E+01  0.41548E+01   1327  0.00000E+00      0.000
     522.0000  0.23976E-02  0.00000E+00  0.23976E-02  0.00000E+00  0.12305E-01 -0.36088E+01  0.00000E+00 -0.36093E+01  0.00000E+00  0.77032E+00 -0.47809E+02  0.00000E+00  0.75833E+02  0.00000E+00  0.00000E+00  0.76982E+02  0.77665E+01  0.41572E+01   1329  0.00000E+00      0.000
     523.0000  0.81778E-03  0.00000E+00  0.81775E-03  0.00000E+00 -0.25818E-02 -0.36080E+01  0.00000E+00 -0.36085E+01  0.00000E+00  0.76756E+00 -0.54459E+02  0.00000E+00  0.72558E+02  0.00000E+00  0.00000E+00  0.76978E+02  0.77665E+01  0.41580E+01   1331  0.00000E+00      0.000
     524.0000  0.00000E+00  0.00000E+00 -0.11409E-07  0.00000E+00 -0.26554E-02 -0.36080E+01  0.00000E+00 -0.36085E+01  0.00000E+00  0.76491E+00 -0.59109E+02  0.00000E+00  0.72458E+02  0.00000E+00  0.00000E+00  0.76975E+02  0.77665E+01  0.41580E+01   1332  0.00000E+00      0.000
     525.0000 -0.11000E-01  0.00000E+00 -0.11000E-01  0.00000E+00 -0.23247E-02 -0.36190E+01  0.00000E+00 -0.36195E+01  0.00000E+00  0.76266E+00 -0.60906E+02  0.00000E+00  0.72550E+02  0.00000E+00  0.00000E+00  0.76984E+02  0.77775E+01  0.41580E+01   1342  0.00000E+00      0.000
     526.0000 -0.60000E-01  0.00000E+00 -0.60000E-01  0.00000E+00  0.17257E-01 -0.36790E+01  0.00000E+00 -0.36795E+01  0.00000E+00  0.78236E+00 -0.52562E+02  0.00000E+00  0.77908E+02  0.00000E+00  0.00000E+00  0.77064E+02  0.78375E+01  0.41580E+01   1352  0.00000E+00      0.000
     527.0000  0.00000E+00  0.00000E+00 -0.39116E-07  0.00000E+00  0.34067E-01 -0.36790E+01  0.00000E+00 -0.36795E+01  0.00000E+00  0.81907E+00 -0.63228E+02  0.00000E+00  0.83283E+02  0.00000E+00  0.00000E+00  0.77101E+02  0.78375E+01  0.41580E+01   1355  0.00000E+00      0.000
     528.0000  0.00000E+00  0.00000E+00  0.61933E-07  0.00000E+00  0.11100E-02 -0.36790E+01  0.00000E+00 -0.36795E+01  0.00000E+00  0.82009E+00 -0.67411E+02  0.00000E+00  0.75917E+02  0.00000E+00  0.00000E+00  0.77102E+02  0.78375E+01  0.41580E+01   1357  0.00000E+00      0.000
     529.0000  0.00000E+00  0.00000E+00  0.11409E-07  0.00000E+00 -0.27373E-02 -0.36790E+01  0.00000E+00 -0.36795E+01  0.00000E+00  0.81736E+00 -0.70589E+02  0.00000E+00  0.74917E+02  0.00000E+00  0.00000E+00  0.77099E+02  0.78375E+01  0.41580E+01   1359  0.00000E+00      0.000
     530.0000  0.00000E+00  0.00000E+00  0.35507E-07  0.00000E+00 -0.45627E-02 -0.36790E+01  0.00000E+00 -0.36795E+01  0.00000E+00  0.81280E+00 -0.73109E+02  0.00000E+00  0.74592E+02  0.00000E+00  0.00000E+00  0.77094E+02  0.78375E+01  0.41580E+01   1360  0.00000E+00      0.000
     531.0000  0.00000E+00  0.00000E+00  0.55763E-07  0.00000E+00 -0.61769E-02 -0.36790E+01  0.00000E+00 -0.36795E+01  0.00000E+00  0.80662E+00 -0.75351E+02  0.00000E+00  0.74392E+02  0.00000E+00  0.00000E+00  0.77088E+02  0.78375E+01  0.41580E+01   1361  0.00000E+00      0.000
     532.0000  0.00000E+00  0.00000E+00 -0.28056E-07  0.00000E+00 -0.52077E-02 -0.36790E+01  0.00000E+00 -0.36795E+01  0.00000E+00  0.80142E+00 -0.77347E+02  0.00000E+00  0.74892E+02  0.00000E+00  0.00000E+00  0.77083E+02  0.78375E+01  0.41580E+01   1362  0.00000E+00      0.000
